Short ID	Description	MMETSP_ID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control	Up -N v +N	Dn -N v +N	Up -P v +P	Dn_-P_v_+P	KEGG	KEGG Definition
Skcos13542	CAMNT_0000254871	MMETSP0013_2-20120614|805 	8.038428089	578.1201804	14.48454791	17.96678839	21.41835599	81.80387993	1.287173573	1.8813836019999999	9.332459028999999	3.9143089910000004	0	1	1	0	NaN	NaN
Skcos1354	CAMNT_0000274863	MMETSP0013_2-20120614|10801 	11.30716648	13.50013626	13.18742421	9.247611672	9.086575267	4.612088186	2.252553752	6.181688977	24.31351168	2.087631462	0	1	1	0	NaN	NaN
Skcos13531	CAMNT_0000254973	MMETSP0013_2-20120614|856 	1.967913931	26.94413891	6.91799303	11.36135148	1.947123271	3.155639285	1.930760359	1.34384543	8.104503894	4.958124722	0	0	1	0	K01510	apyrase [EC:3.6.1.5]
Skcos13525	CAMNT_0000254393	MMETSP0013_2-20120614|566 	48.36398643	265.876904	54.47919511	20.60896316	7.46397254	42.72250109	24.77809128	23.38291048	58.20507342	19.31059102	0	0	1	0	NaN	NaN
Skcos13523	CAMNT_0000254385	MMETSP0013_2-20120614|562 	14.77603172	81.50602019	4.323745644	6.869654385	1.460342454	8.738693405	1.930760359	1.8813836019999999	9.086868002000001	1.043815731	0	0	1	0	NaN	NaN
Skcos13516	CAMNT_0000254715	MMETSP0013_2-20120614|727 	5.736969425	66.54640974	7.9989294410000005	6.077001956	1.947123271	8.495951922	4.183314112	4.031536289	18.173735999999998	5.740986521	0	0	1	0	NaN	NaN
Skcos13514	CAMNT_0000254711	MMETSP0013_2-20120614|725 	15.27634882	77.38019892	24.212975600000004	9.511829149	8.924314994	66.02568351	9.653801796	8.869379837	68.0287145	12.52578877	0	1	1	0	NaN	NaN
Skcos13513	CAMNT_0000254731	MMETSP0013_2-20120614|735 	15.44312118	42.85802095	6.701805748	5.548567003	1.135821908	11.40884972	4.826900898	1.8813836019999999	11.788369300000001	4.175262924	0	0	1	0	NaN	NaN
Skcos13512	CAMNT_0000254729	MMETSP0013_2-20120614|734 	10.80684938	55.74068736	15.56548432	9.247611672	5.516849269	23.30318241	8.04483483	8.331841665	24.55910271	13.5696045	0	0	1	0	NaN	NaN
Skcos13511	CAMNT_0000254725	MMETSP0013_2-20120614|732 	9.806215179	46.75930773	4.323745644	7.133871861	1.947123271	8.010468955	2.252553752	2.418921774	13.26191546	4.175262924	0	0	1	0	NaN	NaN
Skcos13509	CAMNT_0000254077	MMETSP0013_2-20120614|408 	0.7671528879999999	13.16333453	0.540468205	1.321087382	0.0	1.213707417	0.0	0.0	2.947092325	0.0	0	0	1	0	NaN	NaN
Skcos13499	CAMNT_0000253363	MMETSP0013_2-20120614|51 	2.101331824	38.45153156	1.621404616	1.5853048580000002	0.64904109	4.126605219	0.643586786	0.8063072579999999	10.56041416	0.521907866	0	0	1	0	NaN	NaN
Skcos1349	CAMNT_0000274637	MMETSP0013_2-20120614|10688 	5.503488111	48.13458148	4.8642138489999995	5.284349527	2.433904089	12.37981566	3.539727325	1.8813836019999999	12.77073341	3.9143089910000004	0	0	1	0	NaN	NaN
Skcos13489	CAMNT_0000253481	MMETSP0013_2-20120614|110 	32.65402946	35.64485043	42.04842638	17.17413596	4.218767088	25.0023728	18.02043002	11.01953252	55.74916315	19.31059102	0	0	1	0	NaN	NaN
Skcos13487	CAMNT_0000253373	MMETSP0013_2-20120614|56 	2.4682310309999997	24.39005907	4.323745644	3.1706097160000004	0.811301363	0.9709659340000001	0.321793393	0.0	3.4382743789999997	1.043815731	0	0	1	0	NaN	NaN
Skcos13481	CAMNT_0000314535	MMETSP0013_2-20120614|30637 	59.07077239	713.6548125	638.5091378999999	53.90036518	198.4443134	967.8102946	570.2178927	513.8864924	1673.948441	594.4530588	0	0	1	0	NaN	NaN
Skcos1348	CAMNT_0000274633	MMETSP0013_2-20120614|10686 	33.72137261	47.06804265	14.80882883	19.0236583	4.543287633	16.99190384	7.401248044	6.719227149	34.13715277	10.43815731	0	0	1	0	K10251	17beta-estradiol 17-dehydrogenase / very-long-chain 3-oxoacyl-CoA reductase [EC:1.1.1.621.1.1.330]
Skcos13476	CAMNT_0000314417	MMETSP0013_2-20120614|30578 	3.268738393	156.7250746	7.458461235	11.36135148	2.920684907	92.72724669	10.61918198	8.063072579	104.1305955	10.17720338	0	1	1	0	NaN	NaN
Skcos13475	CAMNT_0000314945	MMETSP0013_2-20120614|30842 	8.73887203	44.99109861	12.32267508	5.020132051	10.70917799	6.068537087	2.8961405389999997	3.7627672039999998	15.22664368	4.175262924	0	0	1	0	NaN	NaN
Skcos13473	CAMNT_0000314783	MMETSP0013_2-20120614|30761 	1.000634202	43.02642182	4.323745644	5.284349527	1.135821908	6.5540200539999995	1.930760359	1.8813836019999999	22.59437449	2.348585395	0	0	1	0	NaN	NaN
Skcos13462	CAMNT_0000315161	MMETSP0013_2-20120614|30950 	10.13975991	27.95454412	5.188494772	4.755914574	2.5961643619999997	7.2822445039999995	2.8961405389999997	0.537538172	6.876548757999999	0.521907866	0	0	1	0	NaN	NaN
Skcos13450	CAMNT_0000314277	MMETSP0013_2-20120614|30508 	40.45897623	45.52436803	171.8688893	65.52593413	76.58684868	207.7867099	238.44890440000003	206.95219619999997	85.95685948	122.38739450000001	0	0	0	1	NaN	NaN
Skcos1345	CAMNT_0000274175	MMETSP0013_2-20120614|10457 	45.8957554	321.4772573	60.85671993	21.66583306	20.60705462	13.10804011	18.34222341	8.063072579	1.227955135	13.83055844	0	0	0	1	NaN	NaN
Skcos1344	CAMNT_0000274029	MMETSP0013_2-20120614|10384 	37.82397283	44.85076455	25.83438022	22.98692044	4.7055479060000005	20.39028461	15.44608287	10.21322527	49.854978499999994	16.44009776	0	0	1	0	NaN	NaN
Skcos13437	CAMNT_0000267789	MMETSP0013_2-20120614|7264 	3.502219707	48.94851901	3.675183797	8.454959243	2.5961643619999997	9.952400823	3.2179339319999998	2.418921774	14.98105265	2.6095393280000003	0	0	1	0	NaN	NaN
Skcos13431	CAMNT_0000267589	MMETSP0013_2-20120614|7164 	0.366899207	33.82050769	0.97284277	0.7926524290000001	0.324520545	22.81769945	0.643586786	0.268769086	4.17504746	0.260953933	0	1	1	0	NaN	NaN
Skcos13426	CAMNT_0000267561	MMETSP0013_2-20120614|7150 	2.234749718	78.16606964	3.242809233	1.849522334	0.9735616359999999	3.155639285	0.96538018	0.268769086	19.40169114	0.0	0	0	1	0	NaN	NaN
Skcos13423	CAMNT_0000267533	MMETSP0013_2-20120614|7136 	10.23982333	77.26793168	7.6746485170000005	7.92652429	4.218767088	12.13707417	6.4358678639999995	5.644150805	27.99737709	2.87049326	0	0	1	0	K00102	D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]
Skcos13421	CAMNT_0000267497	MMETSP0013_2-20120614|7118 	3.33544734	61.15758195	2.486153745	2.90639224	0.9735616359999999	5.0975711530000005	1.6089669659999999	1.075076344	10.31482314	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos13410	CAMNT_0000267107	MMETSP0013_2-20120614|6923 	2.101331824	25.96180051	2.053779181	2.90639224	0.9735616359999999	2.427414835	1.6089669659999999	0.268769086	5.89418465	1.3047696640000002	0	0	1	0	NaN	NaN
Skcos1339	CAMNT_0000274427	MMETSP0013_2-20120614|10583 	27.81763081	55.43195244	9.728427697999999	8.454959243	3.08294518	12.86529862	9.653801796	4.5690744610000005	16.45459881	8.350525848	0	0	1	0	NaN	NaN
Skcos13380	CAMNT_0000267105	MMETSP0013_2-20120614|6922 	26.11655267	69.49342493	18.48401263	3.4348271930000003	4.218767088	18.20561126	4.505107505	7.2567653210000005	17.68255395	5.219078655	0	1	0	0	NaN	NaN
Skcos1338	CAMNT_0000274431	MMETSP0013_2-20120614|10585 	11.94090148	93.68701632	8.107023082000001	10.56869905	2.920684907	9.224176372	3.861520718	2.418921774	15.96341676	3.653355059	0	1	1	0	NaN	NaN
Skcos13369	CAMNT_0000267015	MMETSP0013_2-20120614|6877 	2.868484712	156.1356716	4.7561202080000005	2.377957287	3.73198627	15.04997198	2.574347146	2.418921774	23.08555655	2.6095393280000003	0	1	1	0	NaN	NaN
Skcos13364	CAMNT_0000266907	MMETSP0013_2-20120614|6823 	0.8005073620000001	22.2289146	5.080401131	2.90639224	11.35821908	20.87576758	1.930760359	2.68769086	19.64728217	2.87049326	0	1	1	0	NaN	NaN
Skcos13360	CAMNT_0000266739	MMETSP0013_2-20120614|6739 	1.134052096	16.64361914	3.242809233	2.90639224	3.894246543	47.33458928	7.723041437000001	3.2252290319999997	42.24165666	4.436216857	0	1	1	0	NaN	NaN
Skcos13354	CAMNT_0000266735	MMETSP0013_2-20120614|6737 	0.500317101	11.19865773	0.540468205	1.5853048580000002	0.324520545	1.9419318680000002	0.96538018	0.0	5.403002596	0.260953933	0	0	1	0	NaN	NaN
Skcos13350	CAMNT_0000266725	MMETSP0013_2-20120614|6732 	3.035257079	41.81954893	10.2688959	8.983394196	5.354588996	13.83626456	1.6089669659999999	1.8813836019999999	13.01632444	2.6095393280000003	0	1	1	0	NaN	NaN
Skcos13349	CAMNT_0000266593	MMETSP0013_2-20120614|6666 	1.601014723	41.0056114	1.621404616	7.662306814	1.2980821809999998	15.29271346	0.643586786	0.0	12.27955135	0.521907866	0	1	1	0	NaN	NaN
Skcos13340	CAMNT_0000266703	MMETSP0013_2-20120614|6721 	1.4008878830000002	43.84035935	0.97284277	3.963262145	0.324520545	5.58305412	3.2179339319999998	1.075076344	11.29718725	2.6095393280000003	0	0	1	0	NaN	NaN
Skcos13331	CAMNT_0000266697	MMETSP0013_2-20120614|6718 	4.803044169	17.65402435	1.297123693	2.113739811	0.811301363	8.010468955	3.539727325	1.075076344	11.788369300000001	2.87049326	0	0	1	0	NaN	NaN
Skcos13330	CAMNT_0000266695	MMETSP0013_2-20120614|6717 	1.067343149	19.59063433	1.080936411	0.7926524290000001	0.64904109	12.86529862	3.2179339319999998	1.34384543	9.086868002000001	5.480032587999999	0	0	1	0	NaN	NaN
Skcos13328	CAMNT_0000264743	MMETSP0013_2-20120614|5741 	0.40025368100000003	19.30996622	0.21618728199999998	2.6421747630000003	0.48678081799999995	2.184673351	0.0	0.0	4.17504746	0.260953933	0	0	1	0	NaN	NaN
Skcos13325	CAMNT_0000264737	MMETSP0013_2-20120614|5738 	0.567026048	6.820235161	0.324280923	1.321087382	0.324520545	0.242741483	1.6089669659999999	0.0	4.911820542	0.521907866	0	0	1	0	K10903	HUS1 checkpoint protein
Skcos13324	CAMNT_0000264611	MMETSP0013_2-20120614|5675 	1.134052096	22.2289146	1.729498257	3.4348271930000003	1.2980821809999998	4.85482967	0.96538018	0.537538172	5.403002596	0.521907866	0	0	1	0	NaN	NaN
Skcos1332	CAMNT_0000274695	MMETSP0013_2-20120614|10717 	0.166772367	0.8700711520000001	0.21618728199999998	0.0	0.0	10.68062527	0.643586786	0.0	3.929456433	0.0	0	1	1	0	NaN	NaN
Skcos13319	CAMNT_0000264023	MMETSP0013_2-20120614|5381 	6.070514159	123.80270490000001	4.7561202080000005	22.72270297	3.245205452	11.89433269	6.7576612570000005	4.837843547	22.83996552	2.87049326	0	0	1	0	NaN	NaN
Skcos13307	CAMNT_0000263245	MMETSP0013_2-20120614|4992 	26.95041451	30.873492499999998	23.45632012	7.398089337999999	4.867808179	8.981434888999999	6.114074471	1.075076344	15.96341676	4.958124722	0	0	1	0	NaN	NaN
Skcos13302	CAMNT_0000263601	MMETSP0013_2-20120614|5170 	125.2460476	151.44851409999998	101.8242099	41.21792631	11.35821908	91.51353927	39.90238076	37.09013386	131.6367905	44.36216857	0	0	1	0	NaN	NaN
Skcos133	CAMNT_0000283019	MMETSP0013_2-20120614|14879 	6.604185733	91.13293649	3.350902874	12.41822139	0.9735616359999999	14.07900604	2.252553752	2.68769086	12.03396033	1.3047696640000002	0	1	1	0	NaN	NaN
Skcos13297	CAMNT_0000264039	MMETSP0013_2-20120614|5389 	7.3713386210000005	0.392935359	12.64695601	4.755914574	0.162260273	4.85482967	5.792281077999999	2.150152688	32.6636066	6.523848319	0	0	1	0	NaN	NaN
Skcos13295	CAMNT_0000264005	MMETSP0013_2-20120614|5372 	6.504122313	65.98507351	2.810434668	6.077001956	0.324520545	5.340312636	1.6089669659999999	1.075076344	12.52514238	0.782861798	0	0	1	0	NaN	NaN
Skcos13294	CAMNT_0000263999	MMETSP0013_2-20120614|5369 	194.9235425	314.4044209	240.18407050000002	112.02821000000002	28.23328744	152.44165159999997	86.88421616	67.46104058	228.64524619999997	123.4312102	0	0	1	0	NaN	NaN
Skcos13288	CAMNT_0000263367	MMETSP0013_2-20120614|5053 	1.56766025	15.91388204	1.837591899	10.56869905	0.811301363	2.912897802	0.321793393	0.0	5.403002596	0.521907866	0	0	1	0	K01280	tripeptidyl-peptidase II [EC:3.4.14.10]
Skcos13287	CAMNT_0000263361	MMETSP0013_2-20120614|5050 	6.804312573	128.6863301	10.70127047	14.79617868	7.788493086	83.98855328	7.07945465	9.675687095	57.71389137	10.17720338	0	1	1	0	NaN	NaN
Skcos13283	CAMNT_0000263177	MMETSP0013_2-20120614|4958 	0.333544734	45.15949948	0.864749129	5.548567003	0.162260273	6.31127857	0.0	0.268769086	4.420638488	0.521907866	0	1	1	0	K01490	AMP deaminase [EC:3.5.4.6]
Skcos13278	CAMNT_0000262605	MMETSP0013_2-20120614|4672 	23.78173953	77.8292679	18.37591899	6.869654385	5.354588996	5.58305412	3.861520718	3.2252290319999997	13.99868854	5.480032587999999	0	0	1	0	NaN	NaN
Skcos13277	CAMNT_0000262603	MMETSP0013_2-20120614|4671 	6.604185733	35.50451637	0.540468205	3.4348271930000003	0.811301363	1.9419318680000002	0.0	0.0	5.403002596	0.0	0	0	1	0	NaN	NaN
Skcos13275	CAMNT_0000262461	MMETSP0013_2-20120614|4600 	0.43360815399999997	35.0835142	1.729498257	2.6421747630000003	0.324520545	1.9419318680000002	1.287173573	0.537538172	6.139775677	1.5657235969999999	0	0	1	0	NaN	NaN
Skcos13274	CAMNT_0000263077	MMETSP0013_2-20120614|4908 	1.66772367	19.59063433	1.297123693	1.849522334	2.433904089	2.427414835	0.0	0.0	3.192683352	0.260953933	0	0	1	0	NaN	NaN
Skcos13270	CAMNT_0000262679	MMETSP0013_2-20120614|4709 	2.8351302389999997	53.94441143	1.94568554	8.983394196	1.135821908	4.85482967	2.252553752	1.6126145159999998	9.823641083	0.782861798	0	0	1	0	NaN	NaN
Skcos13262	CAMNT_0000262343	MMETSP0013_2-20120614|4541 	2.601648925	20.96590809	3.350902874	2.90639224	2.758424634	82.53210438	2.574347146	4.031536289	47.64465925	2.087631462	0	1	1	0	NaN	NaN
Skcos13259	CAMNT_0000262483	MMETSP0013_2-20120614|4611 	0.567026048	29.07721657	1.729498257	1.056869905	0.0	2.670156318	0.643586786	0.268769086	5.89418465	0.260953933	0	0	1	0	NaN	NaN
Skcos13257	CAMNT_0000262183	MMETSP0013_2-20120614|4461 	8.071782562000001	66.49027611	6.377524824	5.548567003	1.460342454	21.84673351	7.07945465	5.106612633	35.11951687	8.350525848	0	0	1	0	NaN	NaN
Skcos13250	CAMNT_0000261373	MMETSP0013_2-20120614|4056 	18.678505100000002	156.27600569999998	90.90675216	14.26774372	11.03369854	90.54257334	58.88819095	35.47751935	134.58388280000003	51.66887869	0	0	1	0	NaN	NaN
Skcos13245	CAMNT_0000261573	MMETSP0013_2-20120614|4156 	5.436779164	56.72302576	10.2688959	5.548567003	2.2716438169999997	8.253210438	4.826900898	0.8063072579999999	12.77073341	5.219078655	0	0	1	0	K12373	hexosaminidase [EC:3.2.1.52]
Skcos13244	CAMNT_0000261445	MMETSP0013_2-20120614|4092 	0.567026048	39.91100575	1.1890300520000001	1.849522334	0.811301363	7.524985987999999	0.0	0.8063072579999999	7.367730813	0.0	0	1	1	0	NaN	NaN
Skcos13237	CAMNT_0000261193	MMETSP0013_2-20120614|3966 	9.972987546	22.95865169	2.2699664630000003	3.6990446689999996	0.48678081799999995	2.427414835	0.643586786	0.0	4.420638488	0.260953933	0	0	1	0	NaN	NaN
Skcos13234	CAMNT_0000261291	MMETSP0013_2-20120614|4015 	0.500317101	6.118564877000001	1.080936411	0.528434953	1.460342454	3.6411222519999997	0.321793393	1.6126145159999998	13.50750649	1.5657235969999999	0	0	1	0	K01724	4a-hydroxytetrahydrobiopterin dehydratase [EC:4.2.1.96]
Skcos13229	CAMNT_0000261007	MMETSP0013_2-20120614|3873 	12.27444621	41.95988298	18.05163806	6.869654385	2.5961643619999997	4.369346703	2.8961405389999997	1.6126145159999998	9.332459028999999	3.653355059	0	0	1	0	NaN	NaN
Skcos13227	CAMNT_0000260431	MMETSP0013_2-20120614|3585 	20.74648245	23.63225517	18.80829355	42.53901369	6.81493145	14.80723049	2.574347146	1.34384543	19.15610011	1.043815731	0	1	1	0	NaN	NaN
Skcos13225	CAMNT_0000260425	MMETSP0013_2-20120614|3582 	88.38935451	233.9649395	65.28855922	31.17766221	15.90150672	44.17894999	37.00624022	28.22075403	115.42778270000001	29.22684047	0	0	1	0	NaN	NaN
Skcos13217	CAMNT_0000260355	MMETSP0013_2-20120614|3547 	25.28269084	43.2228895	5.404682053999999	8.454959243	1.622602726	22.089475	3.861520718	1.8813836019999999	33.89156174	0.521907866	0	1	1	0	NaN	NaN
Skcos13214	CAMNT_0000260217	MMETSP0013_2-20120614|3478 	2.601648925	13.78080438	1.1890300520000001	4.755914574	0.324520545	5.58305412	0.321793393	0.0	7.61332184	0.782861798	0	0	1	0	NaN	NaN
Skcos13212	CAMNT_0000260077	MMETSP0013_2-20120614|3408 	0.8005073620000001	10.861856	1.1890300520000001	0.264217476	0.48678081799999995	7.2822445039999995	0.96538018	0.8063072579999999	8.595685948	0.782861798	0	0	1	0	NaN	NaN
Skcos13211	CAMNT_0000260073	MMETSP0013_2-20120614|3406 	3.368801813	49.79052335	4.8642138489999995	1.849522334	1.135821908	40.05234477	3.539727325	6.719227149	32.17242455	5.740986521	0	1	1	0	NaN	NaN
Skcos1321	CAMNT_0000273445	MMETSP0013_2-20120614|10092 	15.00951303	101.4334563	7.026086671	3.963262145	4.056506815	11.65159121	2.252553752	2.9564599460000003	24.31351168	4.175262924	0	1	1	0	NaN	NaN
Skcos13209	CAMNT_0000259949	MMETSP0013_2-20120614|3344 	14.64261382	11.78806077	5.837056619	13.47509129	1.460342454	8.253210438	1.6089669659999999	0.268769086	4.17504746	1.043815731	0	0	1	0	NaN	NaN
Skcos13205	CAMNT_0000259905	MMETSP0013_2-20120614|3322 	14.70932277	150.9152447	14.16026698	35.40514183	4.7055479060000005	41.99427664	7.07945465	5.375381719	51.32852466	1.8266775290000001	0	1	1	0	NaN	NaN
Skcos13201	CAMNT_0000260937	MMETSP0013_2-20120614|3838 	7.2379207270000006	39.63033764	4.5399329260000005	8.454959243	1.460342454	6.796761537	1.6089669659999999	1.075076344	14.24427957	2.87049326	0	0	1	0	NaN	NaN
Skcos1320	CAMNT_0000273441	MMETSP0013_2-20120614|10090 	12.97489015	67.47261451	5.837056619	6.869654385	4.381027361	27.18704615	6.7576612570000005	2.418921774	28.73415017	3.9143089910000004	0	1	1	0	NaN	NaN
Skcos132	CAMNT_0000283015	MMETSP0013_2-20120614|14877 	4.836398643	33.5959732	8.539397646	3.1706097160000004	1.784862999	4.612088186	0.643586786	1.8813836019999999	9.086868002000001	3.653355059	0	1	1	0	NaN	NaN
Skcos13192	CAMNT_0000259337	MMETSP0013_2-20120614|3038 	1.6343691969999998	19.281899399999997	2.2699664630000003	5.81278448	1.135821908	4.126605219	1.930760359	4.031536289	15.47223471	1.3047696640000002	0	0	1	0	NaN	NaN
Skcos1319	CAMNT_0000273305	MMETSP0013_2-20120614|10022 	66.44211101	59.24903878	43.34555008	16.90991849	12.16952045	17.72012829	16.41146305	7.794303492999999	27.99737709	6.784802252	0	0	1	0	NaN	NaN
Skcos13186	CAMNT_0000258895	MMETSP0013_2-20120614|2817 	73.74674068	127.45139040000001	120.5244098	63.676411800000004	75.45102677	68.93858131	13.51532251	62.35442794	212.9274205	39.92595171	0	1	1	0	K01312	trypsin [EC:3.4.21.4]
Skcos13185	CAMNT_0000258893	MMETSP0013_2-20120614|2816 	1.367533409	32.27683306	2.161872822	6.341219432000001	2.109383544	10.68062527	1.930760359	0.268769086	7.367730813	1.3047696640000002	0	0	1	0	NaN	NaN
Skcos1318	CAMNT_0000273773	MMETSP0013_2-20120614|10256 	44.82841225	33.23110465	21.29444729	5.548567003	4.218767088	26.70156318	3.539727325	6.181688977	28.73415017	3.653355059	0	1	1	0	NaN	NaN
Skcos13179	CAMNT_0000259803	MMETSP0013_2-20120614|3271 	5.10323443	75.47165575	9.620334057	8.719176719	11.19595881	128.8957277	4.183314112	2.68769086	55.74916315	4.69717079	0	1	1	0	NaN	NaN
Skcos13173	CAMNT_0000258389	MMETSP0013_2-20120614|2564 	2.168040771	52.37267	7.026086671	6.077001956	4.7055479060000005	20.14754313	5.470487684	7.525534407	49.11820542	6.523848319	0	1	1	0	NaN	NaN
Skcos1317	CAMNT_0000273771	MMETSP0013_2-20120614|10255 	1.8344960369999999	46.11377107	3.7832774380000003	5.284349527	5.354588996	33.25558324	5.470487684	4.031536289	27.50619503	3.131447193	0	1	1	0	NaN	NaN
Skcos13169	CAMNT_0000259117	MMETSP0013_2-20120614|2928 	41.19277465	101.2650554	31.5633432	16.90991849	7.626232813	29.85720247	13.83711591	16.93245242	69.99344272	22.96394608	0	0	1	0	NaN	NaN
Skcos13168	CAMNT_0000258587	MMETSP0013_2-20120614|2663 	1.967913931	18.80476361	1.1890300520000001	1.056869905	1.784862999	1.699190384	0.321793393	0.0	3.192683352	0.0	0	0	1	0	NaN	NaN
Skcos13160	CAMNT_0000258321	MMETSP0013_2-20120614|2530 	16.41040091	96.24109615	11.02555139	14.00352625	2.920684907	11.89433269	4.505107505	5.644150805	29.47092325	7.045756184	0	0	1	0	NaN	NaN
Skcos1316	CAMNT_0000273769	MMETSP0013_2-20120614|10254 	145.5589219	133.0647527	161.0595252	47.03071079	12.16952045	10.92336676	9.653801796	7.794303492999999	57.46830034	9.394341578999999	0	0	1	0	NaN	NaN
Skcos13158	CAMNT_0000258047	MMETSP0013_2-20120614|2393 	2.935193659	21.38691026	0.21618728199999998	0.7926524290000001	0.811301363	2.184673351	0.0	0.0	4.420638488	0.521907866	0	0	1	0	K05955	protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha [EC:2.5.1.582.5.1.59]
Skcos13157	CAMNT_0000257937	MMETSP0013_2-20120614|2338 	1.033988675	19.19769897	0.324280923	4.227479622	0.64904109	6.068537087	0.321793393	0.0	3.192683352	0.0	0	0	1	0	K09420	myb proto-oncogene protein
Skcos13152	CAMNT_0000258275	MMETSP0013_2-20120614|2507 	290.5174633	46.14183788	136.08989409999998	0.7926524290000001	14.60342454	39.80960329	12.87173573	15.05106881	41.50488358	29.74874833	0	1	1	0	K14572	midasin
Skcos13149	CAMNT_0000258261	MMETSP0013_2-20120614|2500 	56.23564215	123.6062372	35.88708884	13.21087382	10.87143827	46.60636483	11.26276876	9.406918009	48.62702336	14.09151237	0	1	1	0	K11204	glutamate--cysteine ligase catalytic subunit [EC:6.3.2.2]
Skcos13148	CAMNT_0000258141	MMETSP0013_2-20120614|2440 	2.401522085	41.93181617	5.620869337	1.5853048580000002	1.784862999	11.65159121	1.930760359	4.837843547	17.1913719	1.8266775290000001	0	1	1	0	K07112	COG:&nbsp;COG2391
Skcos13145	CAMNT_0000258133	MMETSP0013_2-20120614|2436 	1.66772367	36.99205737	3.5670901560000003	3.4348271930000003	1.460342454	12.62255714	3.861520718	3.7627672039999998	22.10319244	3.392401126	0	0	1	0	NaN	NaN
Skcos13141	CAMNT_0000257705	MMETSP0013_2-20120614|2222 	0.8672163079999999	56.24588997	1.729498257	2.113739811	1.947123271	6.068537087	0.643586786	0.537538172	5.157411569	0.0	0	0	1	0	K00140	malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.181.2.1.27]
Skcos13128	CAMNT_0000258215	MMETSP0013_2-20120614|2477 	0.9005707820000001	9.177847315	0.43237456399999996	2.6421747630000003	0.0	1.9419318680000002	0.643586786	0.0	5.89418465	1.043815731	0	0	1	0	NaN	NaN
Skcos13126	CAMNT_0000258183	MMETSP0013_2-20120614|2461 	75.88142698	35.75711767	95.55477872	23.515355399999997	17.68636972	176.7158	81.41372848	79.82441853	214.89214869999998	102.03298769999999	0	0	1	0	K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]
Skcos13125	CAMNT_0000258173	MMETSP0013_2-20120614|2456 	6.67089468	21.44304388	6.269431182999999	5.020132051	2.109383544	6.31127857	2.252553752	0.8063072579999999	8.104503894	1.043815731	0	0	1	0	NaN	NaN
Skcos1312	CAMNT_0000273643	MMETSP0013_2-20120614|10191 	106.16728880000001	47.01190903	41.39986454	15.32461363	24.01452035	11.40884972	10.94097537	12.36337795	73.4317171	12.78674271	0	0	1	0	NaN	NaN
Skcos13117	CAMNT_0000257009	MMETSP0013_2-20120614|1874 	90.12378712	204.41058710000001	41.50795818	26.95018259	11.68273963	48.79103818	18.66401681	17.2012215	45.92552207	15.9181899	0	0	1	0	NaN	NaN
Skcos13116	CAMNT_0000256885	MMETSP0013_2-20120614|1812 	12.14102832	85.82830914	15.45739068	13.47509129	3.407465725	10.92336676	10.94097537	5.375381719	19.15610011	6.523848319	0	0	1	0	NaN	NaN
Skcos13113	CAMNT_0000256411	MMETSP0013_2-20120614|1575 	2.601648925	21.83597924	2.161872822	7.398089337999999	1.2980821809999998	6.31127857	1.287173573	0.268769086	5.157411569	0.260953933	0	0	1	0	K01419	ATP-dependent HslUV protease, peptidase subunit HslV [EC:3.4.25.2]
Skcos13109	CAMNT_0000256289	MMETSP0013_2-20120614|1514 	9.739506232	11.64772671	31.99571776	22.19426801	6.328150632000001	17.23464533	12.87173573	15.58860699	43.46961179	20.61536069	0	0	1	0	NaN	NaN
Skcos13108	CAMNT_0000256285	MMETSP0013_2-20120614|1512 	238.5511937	204.3825203	252.7229329	65.52593413	67.17575286	156.56825680000003	106.83540649999999	84.39349299	241.1703886	99.42344838	0	0	1	0	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]
Skcos13099	CAMNT_0000256353	MMETSP0013_2-20120614|1546 	9.872924126000001	71.12129999	20.10541724	16.90991849	25.79938335	27.67252912	11.58456216	14.78229973	122.7955135	17.22295956	0	0	1	0	NaN	NaN
Skcos1309	CAMNT_0000272913	MMETSP0013_2-20120614|9826 	2.067977351	22.87445126	2.9185283089999996	3.1706097160000004	2.920684907	85.44500218	1.930760359	3.493998118	50.34616055	1.8266775290000001	0	1	1	0	NaN	NaN
Skcos13082	CAMNT_0000255435	MMETSP0013_2-20120614|1087 	2.101331824	11.39512541	1.94568554	2.377957287	1.622602726	2.427414835	0.96538018	0.0	3.4382743789999997	0.521907866	0	0	1	0	NaN	NaN
Skcos13081	CAMNT_0000255431	MMETSP0013_2-20120614|1085 	5.770323897999999	32.8662361	13.29551785	9.776046625	8.924314994	13.10804011	2.8961405389999997	4.300305375	47.64465925	3.392401126	0	0	1	0	NaN	NaN
Skcos13079	CAMNT_0000255613	MMETSP0013_2-20120614|1176 	645.1422245	60.11910993	167.2208628	42.53901369	25.96164362	63.84101015	21.23836395	15.05106881	70.48462477	29.74874833	0	1	1	0	NaN	NaN
